,date,country,confirmed,deaths,recovered,active,daily_confirmed,daily_deaths,daily_recovered,total_vaccinations,people_vaccinated,people_vaccinated_per_hundred,people_fully_vaccinated,people_fully_vaccinated_per_hundred,daily_vaccinations,vaccines,death_rate,recover_rate,population,daily_confirmed_per_hundred,quarter,confirmed_per_hundred
2049,2020-05-04,United Kingdom,191832.0,28809.0,910.0,162113.0,3990.0,289.0,9.0,,,,,,,,15.017828099587138,0.4743734100671421,67802690,0.005884722272818379,2,0.2829268278293973
2050,2020-05-05,United Kingdom,196243.0,29501.0,926.0,165816.0,4411.0,692.0,16.0,,,,,,,,15.032892892994909,0.4718639645745326,67802690,0.006505641590326283,2,0.2894324694197236
2051,2020-05-06,United Kingdom,202359.0,30150.0,934.0,171275.0,6116.0,649.0,8.0,,,,,,,,14.899263190666092,0.4615559475980806,67802690,0.009020291082846419,2,0.29845276050257
2052,2020-05-07,United Kingdom,207977.0,30689.0,970.0,176318.0,5618.0,539.0,36.0,,,,,,,,14.75595859157503,0.46639772667169926,67802690,0.008285806949547283,2,0.3067385674521173
2053,2020-05-08,United Kingdom,212629.0,31316.0,997.0,180316.0,4652.0,627.0,27.0,,,,,,,,14.728000413866404,0.4688918256681826,67802690,0.006861084715075464,2,0.31359965216719277
2054,2020-05-09,United Kingdom,216525.0,31662.0,1001.0,183862.0,3896.0,346.0,4.0,,,,,,,,14.622791825424317,0.46230227456413814,67802690,0.005746084705488824,2,0.3193457368726816
2055,2020-05-10,United Kingdom,220449.0,31930.0,1002.0,187517.0,3924.0,268.0,1.0,,,,,,,,14.484075681903752,0.4545268973776248,67802690,0.005787381002140181,2,0.3251331178748218
2056,2020-05-11,United Kingdom,224332.0,32141.0,1015.0,191176.0,3883.0,211.0,13.0,,,,,,,,14.327425423033718,0.45245439794590164,67802690,0.005726911424900693,2,0.33086002929972247
2057,2020-05-12,United Kingdom,227741.0,32769.0,1023.0,193949.0,3409.0,628.0,8.0,,,,,,,,14.388713494715489,0.44919447969403836,67802690,0.005027824117302721,2,0.3358878534170252
2058,2020-05-13,United Kingdom,230985.0,33264.0,1032.0,196689.0,3244.0,495.0,9.0,,,,,,,,14.40093512565751,0.44678225858822,67802690,0.004784470940607223,2,0.3406723243576324
2059,2020-05-14,United Kingdom,234440.0,33693.0,1043.0,199704.0,3455.0,429.0,11.0,,,,,,,,14.371694250127964,0.444889950520389,67802690,0.00509566803322995,2,0.34576799239086237
2060,2020-05-15,United Kingdom,238004.0,34078.0,1047.0,202879.0,3564.0,385.0,4.0,,,,,,,,14.318246752155424,0.4399085729651603,67802690,0.0052564286166227325,2,0.3510244210074851
2061,2020-05-16,United Kingdom,241461.0,34546.0,1058.0,205857.0,3457.0,468.0,11.0,,,,,,,,14.307072363652928,0.4381659978215944,67802690,0.005098617768705046,2,0.35612303877619017
2062,2020-05-17,United Kingdom,244995.0,34716.0,1058.0,209221.0,3534.0,170.0,0.0,,,,,,,,14.170085103777627,0.43184554786832385,67802690,0.005212182584496279,2,0.3613352213606864
2063,2020-05-18,United Kingdom,247709.0,34876.0,1090.0,211743.0,2714.0,160.0,32.0,,,,,,,,14.079423840070405,0.44003245743998,67802690,0.004002791039706537,2,0.36533801240039293
2064,2020-05-19,United Kingdom,250138.0,35422.0,1099.0,213617.0,2429.0,546.0,9.0,,,,,,,,14.160983137308206,0.4393574746739799,67802690,0.0035824537345052238,2,0.3689204661348982
2065,2020-05-20,United Kingdom,249619.0,35786.0,1116.0,212717.0,-519.0,364.0,17.0,,,,,,,,14.336248442626562,0.4470813519804181,67802690,-0.0007654563557876538,2,0.36815500977911053
2066,2020-05-21,United Kingdom,252246.0,36124.0,1134.0,214988.0,2627.0,338.0,18.0,,,,,,,,14.320940669029438,0.44956114269403674,67802690,0.00387447754653982,2,0.37202948732565033
2067,2020-05-22,United Kingdom,255544.0,36475.0,1142.0,217927.0,3298.0,351.0,8.0,,,,,,,,14.273471496102433,0.44688977240710015,67802690,0.0048641137984348414,2,0.3768936011240852
2068,2020-05-23,United Kingdom,258504.0,36757.0,1149.0,220598.0,2960.0,282.0,7.0,,,,,,,,14.219122334664066,0.44448054962399036,67802690,0.004365608503143459,2,0.38125920962722865
2069,2020-05-24,United Kingdom,260916.0,36875.0,1151.0,222890.0,2412.0,118.0,2.0,,,,,,,,14.132901010286837,0.4411381440770209,67802690,0.0035573809829669003,2,0.3848165906101955
2070,2020-05-25,United Kingdom,262547.0,36996.0,1161.0,224390.0,1631.0,121.0,10.0,,,,,,,,14.091191291464005,0.4422065382579119,67802690,0.002405509279941548,2,0.3872220998901371
2071,2020-05-26,United Kingdom,266599.0,37130.0,1161.0,228308.0,4052.0,134.0,0.0,,,,,,,,13.927284048327262,0.4354855044467533,67802690,0.005976164072546384,2,0.3931982639626835
2072,2020-05-27,United Kingdom,268619.0,37542.0,1166.0,229911.0,2020.0,412.0,5.0,,,,,,,,13.97592873177251,0.43407205000390886,67802690,0.0029792328298479014,2,0.3961774967925314
2073,2020-05-28,United Kingdom,270508.0,37919.0,1167.0,231422.0,1889.0,377.0,1.0,,,,,,,,14.017700031052685,0.43141053129667145,67802690,0.0027860251562290524,2,0.39896352194876045
2074,2020-05-29,United Kingdom,272607.0,38243.0,1172.0,233192.0,2099.0,324.0,5.0,,,,,,,,14.02861995473337,0.42992292934517456,67802690,0.00309574738111423,2,0.4020592693298746
2075,2020-05-30,United Kingdom,274219.0,38458.0,1187.0,234574.0,1612.0,215.0,15.0,,,,,,,,14.024557014648876,0.4328657022306988,67802690,0.002377486792928127,2,0.4044367561228028
2076,2020-05-31,United Kingdom,276156.0,38571.0,1190.0,236395.0,1937.0,113.0,3.0,,,,,,,,13.9671055490375,0.4309158591520735,67802690,0.0028568188076313786,2,0.40729357493043417
2077,2020-06-01,United Kingdom,277736.0,39127.0,1221.0,237388.0,1580.0,556.0,31.0,,,,,,,,14.087838810957168,0.43962611976841315,67802690,0.0023302910253265763,2,0.4096238659557608
2078,2020-06-02,United Kingdom,279392.0,39452.0,1224.0,238716.0,1656.0,325.0,3.0,,,,,,,,14.120662008933685,0.438094147291261,67802690,0.0024423809733802597,2,0.412066246929141
2079,2020-06-03,United Kingdom,281270.0,39811.0,1212.0,240247.0,1878.0,359.0,-12.0,,,,,,,,14.154015714438085,0.43090269136416964,67802690,0.002769801611116019,2,0.414836048540257
2080,2020-06-04,United Kingdom,283079.0,39987.0,1219.0,241873.0,1809.0,176.0,7.0,,,,,,,,14.125738751373293,0.4306218405462786,67802690,0.002668035737225175,2,0.4175040842774822
2081,2020-06-05,United Kingdom,284734.0,40344.0,1228.0,243162.0,1655.0,357.0,9.0,,,,,,,,14.169013886645079,0.43127972072179654,67802690,0.0024409061056427112,2,0.41994499038312494
2082,2020-06-06,United Kingdom,286294.0,40548.0,1230.0,244516.0,1560.0,204.0,2.0,,,,,,,,14.16306314487904,0.42962828421133525,67802690,0.002300793670575607,2,0.4222457840537005
2083,2020-06-07,United Kingdom,287621.0,40625.0,1239.0,245757.0,1327.0,77.0,9.0,,,,,,,,14.124490214553179,0.4307752215589265,67802690,0.0019571494877268147,2,0.4242029335414273
2084,2020-06-08,United Kingdom,288834.0,40680.0,1255.0,246899.0,1213.0,55.0,16.0,,,,,,,,14.084214462286296,0.43450563299334566,67802690,0.0017890145656462894,2,0.42599194810707364
2085,2020-06-09,United Kingdom,290581.0,40968.0,1257.0,248356.0,1747.0,288.0,2.0,,,,,,,,14.09865063441863,0.4325816209593883,67802690,0.00257659393749717,2,0.4285685420445708
2086,2020-06-10,United Kingdom,291588.0,41213.0,1269.0,249106.0,1007.0,245.0,12.0,,,,,,,,14.133983565853189,0.43520309477756286,67802690,0.0014851918117113052,2,0.4300537338562821
2087,2020-06-11,United Kingdom,292860.0,41364.0,1278.0,250218.0,1272.0,151.0,9.0,,,,,,,,14.124154886293791,0.4363859864781807,67802690,0.0018760317621616487,2,0.4319297656184437
2088,2020-06-12,United Kingdom,294402.0,41566.0,1282.0,251554.0,1542.0,202.0,4.0,,,,,,,,14.118789953872596,0.43545899824050105,67802690,0.0022742460512997346,2,0.4342040116697435
2089,2020-06-13,United Kingdom,295828.0,41747.0,1283.0,252798.0,1426.0,181.0,1.0,,,,,,,,14.111916383844667,0.43369795962518765,67802690,0.0021031613937441125,2,0.4363071730634876
2090,2020-06-14,United Kingdom,297342.0,41783.0,1283.0,254276.0,1514.0,36.0,0.0,,,,,,,,14.052168882969779,0.43148966509944775,67802690,0.0022329497546483778,2,0.438540122818136
2091,2020-06-15,United Kingdom,298315.0,41821.0,1284.0,255210.0,973.0,38.0,1.0,,,,,,,,14.019073797831153,0.43041751169066256,67802690,0.0014350463086346575,2,0.43997516912677065
2092,2020-06-16,United Kingdom,299600.0,42054.0,1293.0,256253.0,1285.0,233.0,9.0,,,,,,,,14.036715620827769,0.43157543391188247,67802690,0.0018952050427497786,2,0.4418703741695204
2093,2020-06-17,United Kingdom,300717.0,42238.0,1304.0,257175.0,1117.0,184.0,11.0,,,,,,,,14.04576395747497,0.43363029027291444,67802690,0.0016474272628416366,2,0.443517801432362
2094,2020-06-18,United Kingdom,301935.0,42373.0,1313.0,258249.0,1218.0,135.0,9.0,,,,,,,,14.033815225131239,0.43486180800503416,67802690,0.0017963889043340316,2,0.4453141903366961
2095,2020-06-19,United Kingdom,303285.0,42546.0,1319.0,259420.0,1350.0,173.0,6.0,,,,,,,,14.028389138928729,0.43490446279901745,67802690,0.001991071445690429,2,0.4473052617823865
2096,2020-06-20,United Kingdom,304580.0,42674.0,1319.0,260587.0,1295.0,128.0,0.0,,,,,,,,14.010768927703724,0.43305535491496483,67802690,0.0019099537201252633,2,0.4492152155025118
2097,2020-06-21,United Kingdom,305803.0,42717.0,1319.0,261767.0,1223.0,43.0,0.0,,,,,,,,13.968796905197136,0.43132343371386156,67802690,0.001803763243021774,2,0.4510189787455336
2098,2020-06-22,United Kingdom,306761.0,42731.0,1322.0,262708.0,958.0,14.0,3.0,,,,,,,,13.929736830953088,0.4309543912035754,67802690,0.0014129232925714304,2,0.452431902038105
2099,2020-06-23,United Kingdom,307682.0,43011.0,1330.0,263341.0,921.0,280.0,8.0,,,,,,,,13.979043297950481,0.4322644808601088,67802690,0.0013583531862821371,2,0.4537902552243871
2100,2020-06-24,United Kingdom,308337.0,43165.0,1345.0,263827.0,655.0,154.0,15.0,,,,,,,,13.999292981380762,0.43621102884181917,67802690,0.0009660383680942453,2,0.4547562935924814
2101,2020-06-25,United Kingdom,309455.0,43314.0,1361.0,264780.0,1118.0,149.0,16.0,,,,,,,,13.996865457013136,0.4398054644455575,67802690,0.0016489021305791849,2,0.4564051957230605
2102,2020-06-26,United Kingdom,310836.0,43498.0,1363.0,265975.0,1381.0,184.0,2.0,,,,,,,,13.99387458338159,0.43849489763090505,67802690,0.0020367923455544314,2,0.458441988068615
2103,2020-06-27,United Kingdom,311727.0,43598.0,1364.0,266765.0,891.0,100.0,1.0,,,,,,,,13.985955659920378,0.4375623542394467,67802690,0.0013141071541556831,2,0.4597560952227707
2104,2020-06-28,United Kingdom,312640.0,43634.0,1364.0,267642.0,913.0,36.0,0.0,,,,,,,,13.95662743091095,0.43628454452405324,67802690,0.0013465542443817495,2,0.4611026494671524
2105,2020-06-29,United Kingdom,313470.0,43659.0,1368.0,268443.0,830.0,25.0,4.0,,,,,,,,13.927648578811368,0.43640539764570774,67802690,0.0012241402221652268,2,0.4623267896893176
2106,2020-06-30,United Kingdom,314160.0,43815.0,1370.0,268975.0,690.0,156.0,2.0,,,,,,,,13.946715049656225,0.4360835243188184,67802690,0.0010176587389084417,2,0.4633444484282261
2107,2020-07-01,United Kingdom,314992.0,43991.0,1372.0,269629.0,832.0,176.0,2.0,,,,,,,,13.96575151114949,0.4355666175648905,67802690,0.0012270899576403238,3,0.46457153838586646
2108,2020-07-02,United Kingdom,285268.0,44080.0,1373.0,239815.0,-29724.0,89.0,1.0,,,,,,,,15.452136236801884,0.4813017934012928,67802690,-0.0438389686308906,3,0.4207325697549758
2109,2020-07-03,United Kingdom,285787.0,44216.0,1375.0,240196.0,519.0,136.0,2.0,,,,,,,,15.471662461903446,0.4811275530377519,67802690,0.0007654563557876538,3,0.4214980261107635
2110,2020-07-04,United Kingdom,286412.0,44283.0,1375.0,240754.0,625.0,67.0,0.0,,,,,,,,15.461293521221178,0.48007765037777744,67802690,0.0009217923359677913,3,0.4224198184467312
2111,2020-07-05,United Kingdom,286931.0,44305.0,1375.0,241251.0,519.0,22.0,0.0,,,,,,,,15.440994524816071,0.4792092872502448,67802690,0.0007654563557876538,3,0.4231852748025189
2112,2020-07-06,United Kingdom,287290.0,44321.0,1375.0,241594.0,359.0,16.0,0.0,,,,,,,,15.427268613596018,0.47861046329492846,67802690,0.0005294775177798993,3,0.4237147523202988
2113,2020-07-07,United Kingdom,287874.0,44476.0,1375.0,242023.0,584.0,155.0,0.0,,,,,,,,15.449814849552235,0.477639522846801,67802690,0.0008613227587283041,3,0.42457607507902717
2114,2020-07-08,United Kingdom,288511.0,44602.0,1378.0,242531.0,637.0,126.0,3.0,,,,,,,,15.459375899012514,0.4776247699394477,67802690,0.0009394907488183728,3,0.42551556582784544
2115,2020-07-09,United Kingdom,289154.0,44687.0,1378.0,243089.0,643.0,85.0,0.0,,,,,,,,15.454394544083774,0.47656266211084747,67802690,0.0009483399552436637,3,0.4264639057830892
2116,2020-07-10,United Kingdom,289678.0,44735.0,1378.0,243565.0,524.0,48.0,0.0,,,,,,,,15.44300913428013,0.47570060549989984,67802690,0.0007728306944753963,3,0.42723673647756455
2117,2020-07-11,United Kingdom,290504.0,44883.0,1378.0,244243.0,826.0,148.0,0.0,,,,,,,,15.450045438272793,0.47434802963126155,67802690,0.0012182407512150329,3,0.42845497722877957
2118,2020-07-12,United Kingdom,291154.0,44904.0,1378.0,244872.0,650.0,21.0,0.0,,,,,,,,15.422765958908343,0.47328904978121544,67802690,0.000958664029406503,3,0.42941364125818604
2119,2020-07-13,United Kingdom,291691.0,44915.0,1384.0,245392.0,537.0,11.0,6.0,,,,,,,,15.398143926278152,0.474474700967805,67802690,0.0007920039750635262,3,0.43020564523324956
2120,2020-07-14,United Kingdom,292931.0,45053.0,1385.0,246493.0,1240.0,138.0,1.0,,,,,,,,15.380072440267503,0.4728075895005991,67802690,0.001828835994560098,3,0.4320344812278097
2121,2020-07-15,United Kingdom,293469.0,45138.0,1386.0,246945.0,538.0,85.0,1.0,,,,,,,,15.380840906535273,0.47228156977397956,67802690,0.0007934788428010747,3,0.4328279600706108
2122,2020-07-16,United Kingdom,294116.0,45204.0,1403.0,247509.0,647.0,66.0,17.0,,,,,,,,15.369446068897986,0.4770226713269594,67802690,0.0009542394261938575,3,0.4337821994968046
2123,2020-07-17,United Kingdom,294803.0,45318.0,1403.0,248082.0,687.0,114.0,0.0,,,,,,,,15.372299467780179,0.4759110321129704,67802690,0.0010132341356957962,3,0.43479543363250045
2124,2020-07-18,United Kingdom,295632.0,45358.0,1413.0,248861.0,829.0,40.0,10.0,,,,,,,,15.342723385831034,0.47795908426692646,67802690,0.0012226653544276783,3,0.4360180989869281
2125,2020-07-19,United Kingdom,296358.0,45385.0,1413.0,249560.0,726.0,27.0,0.0,,,,,,,,15.314248307789901,0.4767882088555058,67802690,0.0010707539774601862,3,0.43708885296438826
2126,2020-07-20,United Kingdom,296944.0,45397.0,1413.0,250134.0,586.0,12.0,0.0,,,,,,,,15.28806778382456,0.4758472978069939,67802690,0.0008642724942034011,3,0.43795312545859166
2127,2020-07-21,United Kingdom,297389.0,45507.0,1414.0,250468.0,445.0,110.0,1.0,,,,,,,,15.302179973031954,0.47547152046645974,67802690,0.0006563161432090674,3,0.43860944160180076
2128,2020-07-22,United Kingdom,297952.0,45586.0,1416.0,250950.0,563.0,79.0,2.0,,,,,,,,15.299779830308239,0.4752443346579315,67802690,0.0008303505362397864,3,0.4394397921380406
2129,2020-07-23,United Kingdom,298731.0,45639.0,1425.0,251667.0,779.0,53.0,9.0,,,,,,,,15.277624351004752,0.4770177852315293,67802690,0.001148921967550255,3,0.4405887141055908
2130,2020-07-24,United Kingdom,299500.0,45762.0,1425.0,252313.0,769.0,123.0,0.0,,,,,,,,15.279465776293824,0.4757929883138564,67802690,0.0011341732901747703,3,0.4417228873957656
2131,2020-07-25,United Kingdom,300270.0,45823.0,1427.0,253020.0,770.0,61.0,2.0,,,,,,,,15.260598794418357,0.4752389516102175,67802690,0.0011356481579123188,3,0.4428585355536778
2132,2020-07-26,United Kingdom,301020.0,45837.0,1434.0,253749.0,750.0,14.0,7.0,,,,,,,,15.227227426749055,0.47638030695634836,67802690,0.0011061508031613495,3,0.4439646863568392
2133,2020-07-27,United Kingdom,301708.0,45844.0,1437.0,254427.0,688.0,7.0,3.0,,,,,,,,15.194824134593713,0.47628833176448754,67802690,0.0010147090034333447,3,0.4449793953602726
2134,2020-07-28,United Kingdom,302295.0,45963.0,1438.0,254894.0,587.0,119.0,1.0,,,,,,,,15.204684166129113,0.47569427215137533,67802690,0.0008657473619409496,3,0.4458451427222136
2135,2020-07-29,United Kingdom,303063.0,46046.0,1438.0,255579.0,768.0,83.0,0.0,,,,,,,,15.19354061696743,0.4744888026581932,67802690,0.0011326984224372218,3,0.4469778411446508
2136,2020-07-30,United Kingdom,303910.0,46084.0,1438.0,256388.0,847.0,38.0,0.0,,,,,,,,15.163699779539996,0.4731663979467606,67802690,0.0012492129737035507,3,0.44822705411835434
2137,2020-07-31,United Kingdom,304793.0,46204.0,1439.0,257150.0,883.0,120.0,1.0,,,,,,,,15.15914079391587,0.47212370362836414,67802690,0.0013023082122552954,3,0.4495293623306096
2138,2020-08-01,United Kingdom,305572.0,46278.0,1441.0,257853.0,779.0,74.0,2.0,,,,,,,,15.144712211851871,0.4715746207113217,67802690,0.001148921967550255,3,0.45067828429815987
2139,2020-08-02,United Kingdom,306319.0,46286.0,1444.0,258589.0,747.0,8.0,3.0,,,,,,,,15.11039145466001,0.47140399387566556,67802690,0.0011017261999487042,3,0.4517800104981085
2140,2020-08-03,United Kingdom,307251.0,46295.0,1445.0,259511.0,932.0,9.0,1.0,,,,,,,,15.067485541137376,0.47029952709673845,67802690,0.0013745767313951703,3,0.4531545872295037
2141,2020-08-04,United Kingdom,307926.0,46384.0,1445.0,260097.0,675.0,89.0,0.0,,,,,,,,15.063359378551992,0.4692685905055111,67802690,0.0009955357228452145,3,0.45415012295234897
2142,2020-08-05,United Kingdom,308832.0,46449.0,1446.0,260937.0,906.0,65.0,1.0,,,,,,,,15.040216039788623,0.46821572894000624,67802690,0.0013362301702189102,3,0.4554863531225678
2143,2020-08-06,United Kingdom,309796.0,46498.0,1447.0,261851.0,964.0,49.0,1.0,,,,,,,,15.009231881625329,0.4670815633513667,67802690,0.0014217724989967213,3,0.4569081256215646
2144,2020-08-07,United Kingdom,310696.0,46596.0,1447.0,262653.0,900.0,98.0,0.0,,,,,,,,14.99729639261529,0.4657285578185751,67802690,0.0013273809637936193,3,0.45823550658535817
2145,2020-08-08,United Kingdom,311461.0,46651.0,1449.0,263361.0,765.0,55.0,2.0,,,,,,,,14.978119250885344,0.46522678601815315,67802690,0.0011282738192245764,3,0.45936378040458276
2146,2020-08-09,United Kingdom,312574.0,46659.0,1451.0,264464.0,1113.0,8.0,2.0,,,,,,,,14.927345204655538,0.4642100750542271,67802690,0.0016415277918914424,3,0.46100530819647423
2147,2020-08-10,United Kingdom,313392.0,46611.0,1463.0,265318.0,818.0,-48.0,12.0,,,,,,,,14.873066319497626,0.4668274876193394,67802690,0.0012064418093146452,3,0.46221175000578885
2148,2020-08-11,United Kingdom,313394.0,46611.0,1464.0,265319.0,2.0,0.0,1.0,,,,,,,,14.872971403409126,0.46714359560170265,67802690,2.949735475096932e-06,3,0.46221469974126395
2149,2020-08-12,United Kingdom,315581.0,46791.0,1472.0,267318.0,2187.0,180.0,8.0,,,,,,,,14.82693825040164,0.46644126230666616,67802690,0.003225535742018495,3,0.4654402354832825
2150,2020-08-13,United Kingdom,315600.0,46791.0,1479.0,267330.0,19.0,0.0,7.0,,,,,,,,14.826045627376425,0.46863117870722437,67802690,2.8022487013420853e-05,3,0.46546825797029584
2151,2020-08-14,United Kingdom,315621.0,46791.0,1481.0,267349.0,21.0,0.0,2.0,,,,,,,,14.825059169066698,0.4692336694960095,67802690,3.097222248851779e-05,3,0.4654992301927844
2152,2020-08-15,United Kingdom,319232.0,46791.0,1486.0,270955.0,3611.0,0.0,5.0,,,,,,,,14.657365176423417,0.46549218123496394,67802690,0.00532574740028751,3,0.4708249775930719
2153,2020-08-16,United Kingdom,320343.0,46791.0,1486.0,272066.0,1111.0,0.0,0.0,,,,,,,,14.60653112445098,0.4638777810034869,67802690,0.001638578056416346,3,0.4724635556494883
2154,2020-08-17,United Kingdom,321064.0,41454.0,1490.0,278120.0,721.0,-5337.0,4.0,,,,,,,,12.911444447213016,0.4640819275907608,67802690,0.001063379638772444,3,0.47352693528826073
2155,2020-08-18,United Kingdom,322177.0,41466.0,1493.0,279218.0,1113.0,12.0,3.0,,,,,,,,12.870564937906803,0.46340986476377893,67802690,0.0016415277918914424,3,0.47516846308015215
2156,2020-08-19,United Kingdom,323008.0,41483.0,1495.0,280030.0,831.0,17.0,2.0,,,,,,,,12.842715969883098,0.4628368337626313,67802690,0.0012256150899027753,3,0.4763940781700549
2157,2020-08-20,United Kingdom,324203.0,41489.0,1544.0,281170.0,1195.0,6.0,49.0,,,,,,,,12.797228896709779,0.47624482191713213,67802690,0.0017624669463704168,3,0.47815654511642536
2158,2020-08-21,United Kingdom,325263.0,41491.0,1544.0,282228.0,1060.0,2.0,0.0,,,,,,,,12.756138878384569,0.474692787067696,67802690,0.0015633598018013738,3,0.4797199049182267
2159,2020-08-22,United Kingdom,326595.0,41509.0,1547.0,283539.0,1332.0,18.0,3.0,,,,,,,,12.709625070806348,0.4736753471424854,67802690,0.0019645238264145567,3,0.4816844287446413
2160,2020-08-23,United Kingdom,327643.0,41515.0,1547.0,284581.0,1048.0,6.0,0.0,,,,,,,,12.670803282841387,0.47216024758655,67802690,0.0015456613889507926,3,0.483230090133592
2161,2020-08-24,United Kingdom,328620.0,41519.0,1550.0,285551.0,977.0,4.0,3.0,,,,,,,,12.634349704826242,0.47166940539224633,67802690,0.0014409457795848512,3,0.4846710359131769
2162,2020-08-25,United Kingdom,329821.0,41535.0,1551.0,286735.0,1201.0,16.0,1.0,,,,,,,,12.593194490344764,0.470255077754297,67802690,0.0017713161527957077,3,0.4864423520659726
2163,2020-08-26,United Kingdom,330967.0,41552.0,1551.0,287864.0,1146.0,17.0,0.0,,,,,,,,12.554725999873098,0.4686267815220248,67802690,0.0016901984272305421,3,0.48813255049320314
2164,2020-08-27,United Kingdom,332509.0,41564.0,1564.0,289381.0,1542.0,12.0,13.0,,,,,,,,12.500112778902226,0.470363208213913,67802690,0.0022742460512997346,3,0.49040679654450287
2165,2020-08-28,United Kingdom,333806.0,41573.0,1615.0,290618.0,1297.0,9.0,51.0,,,,,,,,12.454239887839044,0.4838139518163245,67802690,0.0019129034556003603,3,0.4923197000001032
2166,2020-08-29,United Kingdom,334916.0,41585.0,1622.0,291709.0,1110.0,12.0,7.0,,,,,,,,12.416546238459793,0.4843005410311839,67802690,0.0016371031886787972,3,0.49395680318878205
2167,2020-08-30,United Kingdom,336668.0,41586.0,1624.0,293458.0,1752.0,1.0,2.0,,,,,,,,12.352228308006701,0.4823743272303872,67802690,0.0025839682761849125,3,0.4965407714649669
2168,2020-08-31,United Kingdom,338083.0,41589.0,1682.0,294812.0,1415.0,3.0,58.0,,,,,,,,12.301417107633332,0.4975109662420175,67802690,0.0020869378486310796,3,0.49862770931359807
2169,2020-09-01,United Kingdom,339415.0,41592.0,1709.0,296114.0,1332.0,3.0,27.0,,,,,,,,12.254025308250961,0.5035133980525315,67802690,0.0019645238264145567,3,0.5005922331400126
2170,2020-09-02,United Kingdom,340929.0,41602.0,1742.0,297585.0,1514.0,10.0,33.0,,,,,,,,12.202540704956164,0.5109568267879823,67802690,0.0022329497546483778,3,0.5028251828946609
2171,2020-09-03,United Kingdom,342708.0,41616.0,1750.0,299342.0,1779.0,14.0,8.0,,,,,,,,12.1432823278126,0.5106387945422926,67802690,0.002623789705098721,3,0.5054489725997596
2172,2020-09-04,United Kingdom,344686.0,41626.0,1756.0,301304.0,1978.0,10.0,6.0,,,,,,,,12.076498610329402,0.5094491798332396,67802690,0.0029172883848708657,3,0.5083662609846306
2173,2020-09-05,United Kingdom,346513.0,41638.0,1806.0,303069.0,1827.0,12.0,50.0,,,,,,,,12.016287989195211,0.521192567089835,67802690,0.0026945833565010474,3,0.5110608443411316
2174,2020-09-06,United Kingdom,349500.0,41640.0,1824.0,306036.0,2987.0,2.0,18.0,,,,,,,,11.914163090128756,0.5218884120171674,67802690,0.004405429932057268,3,0.5154662742731889
2175,2020-09-07,United Kingdom,352453.0,41643.0,1824.0,308986.0,2953.0,3.0,0.0,,,,,,,,11.81519238026063,0.5175158106187209,67802690,0.00435528442898062,3,0.5198215587021695
2176,2020-09-08,United Kingdom,354934.0,41675.0,1827.0,311432.0,2481.0,32.0,3.0,,,,,,,,11.741619568708549,0.5147435861315062,67802690,0.0036591468568577443,3,0.5234807055590273
2177,2020-09-09,United Kingdom,357615.0,41683.0,1833.0,314099.0,2681.0,8.0,6.0,,,,,,,,11.655830991429331,0.5125623925170925,67802690,0.003954120404367437,3,0.5274348259633947
2178,2020-09-10,United Kingdom,360546.0,41697.0,1847.0,317002.0,2931.0,14.0,14.0,,,,,,,,11.564959810953388,0.5122785996793752,67802690,0.004322837338754554,3,0.5317576633021492
2179,2020-09-11,United Kingdom,364090.0,41703.0,1850.0,320537.0,3544.0,6.0,3.0,,,,,,,,11.454036089977752,0.5081161251338955,67802690,0.005226931261871764,3,0.536984594564021
2180,2020-09-12,United Kingdom,367594.0,41712.0,1882.0,324000.0,3504.0,9.0,32.0,,,,,,,,11.347301642573056,0.5119778886488898,67802690,0.005167936552369825,3,0.5421525311163908
2181,2020-09-13,United Kingdom,370932.0,41717.0,2148.0,327067.0,3338.0,5.0,266.0,,,,,,,,11.24653575318387,0.579081880236809,67802690,0.004923108507936779,3,0.5470756396243276
2182,2020-09-14,United Kingdom,373557.0,41726.0,2154.0,329677.0,2625.0,9.0,6.0,,,,,,,,11.169915166895548,0.5766188292549731,67802690,0.0038715278110647237,3,0.5509471674353924
2183,2020-09-15,United Kingdom,376672.0,41753.0,2186.0,332733.0,3115.0,27.0,32.0,,,,,,,,11.084710304986832,0.5803457650157166,67802690,0.004594213002463472,3,0.5555413804378558
2184,2020-09-16,United Kingdom,380679.0,41773.0,2192.0,336714.0,4007.0,20.0,6.0,,,,,,,,10.973287205230655,0.575813217960539,67802690,0.005909795024356703,3,0.5614511754622126
2185,2020-09-17,United Kingdom,384089.0,41794.0,2203.0,340092.0,3410.0,21.0,11.0,,,,,,,,10.881332191236927,0.5735649810330418,67802690,0.00502929898504027,3,0.5664804744472528
2186,2020-09-18,United Kingdom,388418.0,41821.0,2215.0,344382.0,4329.0,27.0,12.0,,,,,,,,10.767008738009052,0.5702619343078849,67802690,0.0063847024358473095,3,0.5728651768831001
2187,2020-09-19,United Kingdom,392847.0,41848.0,2229.0,348770.0,4429.0,27.0,14.0,,,,,,,,10.65249320982469,0.5673964673269747,67802690,0.006532189209602156,3,0.5793973660927022
2188,2020-09-20,United Kingdom,396746.0,41866.0,2230.0,352650.0,3899.0,18.0,1.0,,,,,,,,10.552343312850034,0.5620724594576884,67802690,0.005750509308701469,3,0.5851478754014037
2189,2020-09-21,United Kingdom,401124.0,41877.0,2230.0,357017.0,4378.0,11.0,0.0,,,,,,,,10.439913842103689,0.555937814740579,67802690,0.006456970954987184,3,0.5916048463563909
